PAYROLL_BATCH_ID|TAX_YEAR|INV_PREFIX|INV_SUB|INVOICE_COUNTER|CLIENT_ID|SITE|PAYROLL_BATCH_ERROR_TYPE_ID|INVOICE_SUBTYPE_ID|CURRENT_PM_USER_ID|PAYROLL_RECEIVE_METH_TYPE_ID|ASSIGN_STAMP
5907990|2016|PC|  |06282458    |39832|CA||1|1078|5|
5907991|2016|PC|  |06282459    |39832|CA||1|1078|5|
5907992|2016|PC|  |06282460    |39832|CA||1|1078|5|
5907994|2016|PC|  |06282463    |39832|CA||1|1078|5|
5913787|2016|PC|  |06289640    |39832|CA||1|1078|5|
5913792|2016|PC|  |06289649    |39832|CA||1|1078|5|
5914163|2016|PC|  |06290038    |39832|CA||1|1078|5|
5917077|2016|PC|  |06293087    |39832|CA||1|1078|5|
5917081|2016|PC|  |06293094    |39832|CA||1|1078|5|
5917082|2016|PC|  |06293095    |39832|CA||1|1078|5|
5917083|2016|PC|  |06293096    |39832|CA||1|1078|5|
5924555|2016|PC|  |06299918    |39832|CA||1|1078|5|
5924556|2016|PC|  |06299919    |39832|CA||1|1078|10|
5924559|2016|PC|  |06299928    |39832|CA||1|1078|5|
5924908|2016|PC|  |06300295    |39832|CA||1|1078|5|
5926768|2016|PC|  |06302253    |39832|CA||1|1078|10|
5926769|2016|PC|  |06302254    |39832|CA||1|1078|5|
5926770|2016|PC|  |06302255    |39832|CA||1|1078|5|
5926773|2016|PC|  |06302258    |39832|CA||1|1078|5|
5928382|2016|PC|  |06304000    |39832|CA|8|6|1078|10|
5930169|2016|PN|  |06305983    |39832|NY|1|14|368|10|
5932139|2016|PC|  |06308037    |39832|CA||1|1078|5|
5932144|2016|PC|  |06308042    |39832|CA||1|1078|4|
5934465|2016|PC|  |06310494    |39832|CA||1|1078|5|
5934471|2016|PC|  |06310505    |39832|CA||1|1078|4|
5934472|2016|PC|  |06310507    |39832|CA||1|1078|5|
5934489|2016|PC|  |06310530    |39832|CA||1|1078|5|
5941575|2016|PC|  |06318086    |39832|CA||1|1078|5|
5941695|2016|PC|  |06318210    |39832|CA||1|1078|5|
5937763|2016|PC|  |06314547    |39832|CA|1|14|1078|10|
5939582|2016|PC|  |06315963    |39832|CA||1|1078|5|
5939583|2016|PC|  |06315965    |39832|CA||1|1078|10|
5939587|2016|PC|  |06315966    |39832|CA||1|1078|5|
5939588|2016|PC|  |06315967    |39832|CA||1|1078|5|
5939659|2016|PC|  |06316043    |39832|CA||1|1078|5|
5939661|2016|PC|  |06316045    |39832|CA||1|1078|5|
5942102|2015|PC|  |06318848    |39832|CA|1|14|1078|10|
5942220|2016|PC|  |06318985    |39832|CA|1|6|1078|10|
5945258|2016|PC|  |06322074    |39832|CA|6|5|1078|9|
5947312|2016|PC|  |06324291    |39832|CA||1|1078|5|
5947314|2016|PC|  |06324293    |39832|CA||1|1078|5|
5947319|2016|PC|  |06324297    |39832|CA||1|1078|5|
5949817|2016|PC|  |06326909    |39832|CA||1|1078|5|
5949920|2016|PC|  |06327023    |39832|CA||1|1078|5|
5949924|2016|PC|  |06327027    |39832|CA||1|1078|5|
5949925|2016|PC|  |06327028    |39832|CA||1|1078|5|
5955766|2016|PC|  |06333213    |39832|CA||1|1078|5|
5956048|2016|PC|  |06333517    |39832|CA||1|1078|5|
5956049|2016|PC|  |06333519    |39832|CA||1|1078|5|
5956052|2016|PC|  |06333521    |39832|CA||1|1078|5|
5956523|2016|PC|  |06334000    |39832|CA||1|1078|5|
5956524|2016|PC|  |06334001    |39832|CA||1|1078|5|
5956525|2016|PC|  |06334002    |39832|CA||1|1078|5|
5956526|2016|PC|  |06334003    |39832|CA||1|1078|5|
5959040|2016|PC|  |06336669    |39832|CA||1|2331|5|
5963248|2016|PC|  |06341132    |39832|CA||1|2331|5|
5963251|2016|PC|  |06341135    |39832|CA||1|2331|5|
5963271|2016|PC|  |06341156    |39832|CA||1|2331|5|
5963653|2016|PC|  |06341577    |39832|CA||1|2331|5|
5966264|2016|PC|  |06344296    |39832|CA||1|2331|10|
5966265|2016|PC|  |06344297    |39832|CA||1|2331|5|
5966271|2016|PC|  |06344303    |39832|CA||1|2331|5|
5972063|2016|PC|  |06350460    |39832|CA||1|2331|5|
5972067|2016|PC|  |06350467    |39832|CA||1|2331|5|
5972071|2016|PC|  |06350470    |39832|CA||1|2331|5|
5972076|2016|PC|  |06350476    |39832|CA||1|2331|5|
5972082|2016|PC|  |06350483    |39832|CA||1|2331|5|
5972088|2016|PC|  |06350488    |39832|CA||1|2331|5|
5972092|2016|PC|  |06350495    |39832|CA||1|2331|5|
5972340|2016|PC|  |06350755    |39832|CA||1|2331|5|
5974385|2016|PC|  |06352846    |39832|CA||1|2331|5|
5974422|2016|PC|  |06352868    |39832|CA|1|6|2331|10|
5977625|2016|PC|  |06356232    |39832|CA||1|2331|5|
5980050|2016|PC|  |06358804    |39832|CA||1|2331|5|
5981851|2016|PC|  |06360684    |39832|CA||1|2331|5|
5981881|2016|PC|  |06360717    |39832|CA||1|2331|5|
5981980|2016|PC|  |06360826    |39832|CA||1|2331|5|
5982184|2016|PC|  |06361034    |39832|CA||1|2331|10|
5982968|2016|PC|  |06362027    |39832|CA||1|2331|5|
5982972|2016|PC|  |06362030    |39832|CA||1|2331|5|
5988666|2016|PC|  |06367822    |39832|CA||1|2331|5|
5988690|2016|PC|  |06367850    |39832|CA||1|2331|5|
5988703|2016|PC|  |06367864    |39832|CA||1|2331|5|
5990140|2016|PC|  |06369353    |39832|CA||1|2331|5|
5991104|2016|PC|  |06370357    |39832|CA||1|2331|5|
5991107|2016|PC|  |06370360    |39832|CA||1|2331|5|
5991109|2016|PC|  |06370362    |39832|CA||1|2331|5|
5991112|2016|PC|  |06370365    |39832|CA||1|2331|5|
5996156|2016|PC|  |06375735    |39832|CA||1|2331|5|
5997540|2016|PC|  |06377185    |39832|CA||1|2331|5|
5997607|2016|PC|  |06377241    |39832|CA||1|2331|5|
5998642|2016|PC|  |06378453    |39832|CA||1|2331|5|
5998644|2016|PC|  |06378455    |39832|CA||1|2331|5|
6001289|2016|PC|  |06381225    |39832|CA||1|2331|5|
6004026|2016|PC|  |06384343    |39832|CA||2|2331|5|
6004030|2016|PC|  |06384347    |39832|CA||1|2331|5|
6004684|2016|PC|  |06384890    |39832|CA||1|2331|5|
6005676|2016|PC|  |06385984    |39832|CA||1|2331|5|
6005678|2016|PC|  |06385986    |39832|CA||1|2331|5|
6005680|2016|PC|  |06385988    |39832|CA||1|2331|5|
6005681|2016|PC|  |06385990    |39832|CA||1|2331|5|
6005684|2016|PC|  |06385997    |39832|CA||1|2331|4|
6008463|2016|PC|  |06388978    |39832|CA||1|2331|5|
6011158|2016|PC|  |06391947    |39832|CA||1|2331|5|
6011174|2016|PC|  |06391965    |39832|CA||1|2331|5|
6011201|2016|PC|  |06391996    |39832|CA||1|2331|5|
6011509|2016|PC|  |06392331    |39832|CA||1|2331|5|
6013746|2016|PC|  |06394670    |39832|CA||1|2331|5|
6013750|2016|PC|  |06394672    |39832|CA||1|2331|5|
6013752|2016|PC|  |06394676    |39832|CA||1|2331|5|
6013755|2016|PC|  |06394679    |39832|CA||1|2331|5|
6013758|2016|PC|  |06394681    |39832|CA||1|2331|5|
6014662|2016|PC|  |06395621    |39832|CA||1|2331|5|
6019368|2016|PC|  |06400659    |39832|CA||1|2331|5|
6020552|2016|PC|  |06401900    |39832|CA||1|2331|5|
6020585|2016|PC|  |06401930    |39832|CA||1|2331|5|
6020599|2016|PC|  |06401950    |39832|CA||1|2331|5|
6020790|2016|PC|  |06402161    |39832|CA||1|2331|5|
6020799|2016|PC|  |06402173    |39832|CA||1|2331|5|
6020915|2016|PC|  |06402293    |39832|CA||1|2331|5|
6020923|2016|PC|  |06402302    |39832|CA||1|2331|5|
6020982|2016|PC|  |06402383    |39832|CA||1|2331|5|
6020988|2016|PC|  |06402391    |39832|CA||1|2331|5|
6020992|2016|PC|  |06402395    |39832|CA||1|2331|5|
6052852|2016|PC|  |06436260    |39832|CA||1|2331|5|
6052854|2016|PC|  |06436262    |39832|CA||1|2331|5|
6052855|2016|PC|  |06436265    |39832|CA||1|2331|5|
6052856|2016|PC|  |06436267    |39832|CA||1|2331|5|
6052807|2016|PC|  |06436190    |39832|CA||1|2331|5|
6053216|2016|PC|  |06436654    |39832|CA||1|2331|5|
6060027|2016|PC|  |06443892    |39832|CA||1|2331|5|
6029143|2016|PC|  |06411187    |39832|CA||1|2331|5|
6060036|2016|PC|  |06443904    |39832|CA||1|2331|5|
6060046|2016|PC|  |06443914    |39832|CA||1|2331|5|
6060047|2016|PC|  |06443916    |39832|CA||1|2331|5|
6060051|2016|PC|  |06443918    |39832|CA||1|2331|5|
6029454|2016|PC|  |06411515    |39832|CA||1|2331|5|
6029457|2016|PC|  |06411518    |39832|CA||1|2331|5|
6029539|2016|PC|  |06411609    |39832|CA||1|2331|5|
6030146|2016|PC|  |06412266    |39832|CA||1|2331|5|
6032069|2016|PC|  |06414366    |39832|CA||1|2331|5|
6055438|2016|PC|  |06439006    |39832|CA||1|2331|5|
6055465|2016|PC|  |06439040    |39832|CA||1|2331|5|
6055466|2016|PC|  |06439041    |39832|CA||1|2331|5|
6055467|2016|PC|  |06439042    |39832|CA||1|2331|5|
6033028|2016|PC|  |06415361    |39832|CA||2|2331|5|
6057166|2016|PC|  |06440842    |39832|CA||1|2331|5|
6038289|2016|PC|  |06420818    |39832|CA||1|2331|5|
6038302|2016|PC|  |06420821    |39832|CA||1|2331|5|
6038305|2016|PC|  |06420838    |39832|CA||1|2331|5|
6038668|2016|PC|  |06421225    |39832|CA||1|2331|5|
6038673|2016|PC|  |06421236    |39832|CA||1|2331|5|
6039136|2016|PC|  |06421770    |39832|CA||1|2331|5|
6039204|2016|PC|  |06421841    |39832|CA||1|2331|5|
6041919|2016|PC|  |06424662    |39832|CA|6|5|2331|9|
6061297|2016|PC|  |06445196    |39832|CA||1|2331|5|
6061298|2016|PC|  |06445197    |39832|CA||1|2331|5|
6061309|2016|PC|  |06445206    |39832|CA||1|2331|5|
6044409|2016|PC|  |06427325    |39832|CA||1|2331|5|
6044420|2016|PC|  |06427339    |39832|CA||1|2331|5|
6044424|2016|PC|  |06427350    |39832|CA||1|2331|5|
6044426|2016|PC|  |06427354    |39832|CA||1|2331|5|
6044428|2016|PC|  |06427355    |39832|CA||1|2331|5|
6046269|2016|PC|  |06429336    |39832|CA||1|2331|5|
6046331|2016|PC|  |06429409    |39832|CA||1|2331|5|
6046448|2016|PC|  |06429541    |39832|CA||1|2331|5|
6047012|2016|PC|  |06430142    |39832|CA||1|2331|5|
6068203|2016|PC|  |06452546    |39832|CA||1|2331|5|
6068136|2016|PC|  |06452462    |39832|CA||1|2331|5|
6068207|2016|PC|  |06452554    |39832|CA||1|2331|5|
6068211|2016|PC|  |06452556    |39832|CA||1|2331|5|
6068214|2016|PC|  |06452558    |39832|CA||1|2331|5|
6068149|2016|PC|  |06452482    |39832|CA||1|2331|5|
6048206|2016|PC|  |06431417    |39832|CA|1|6|2331|9|
6068353|2016|PC|  |06452704    |39832|CA||1|2331|5|
6065664|2016|PC|  |06449836    |39832|CA||1|2331|5|
6065848|2016|PC|  |06450048    |39832|CA||1|2331|5|
6054262|2016|PC|  |06437726    |39832|CA|8|6|2331|10|
6055383|2016|PC|  |06438953    |39832|CA|8|6|2331|10|
6057174|2016|PC|  |06440850    |39832|CA|1|14|2331|10|
6058113|2016|PC|  |06441818    |39832|CA|8|6|2331|10|
6082219|2016|PC|  |06467884    |39832|CA||1|9031|5|
6082458|2016|PC|  |06468152    |39832|CA||1|2331|5|
6059502|2016|PC|  |06443292    |39832|CA|1|14|2331|10|
6062989|2016|PC|  |06446982    |39832|CA|1|12|2331|10|
6063828|2016|PC|  |06447925    |39832|CA||1|2331|5|
6087757|2016|PC|  |06473838    |39832|CA||1|2331|5|
6087759|2016|PC|  |06473840    |39832|CA||1|2331|5|
6087762|2016|PC|  |06473845    |39832|CA||1|2331|5|
6087765|2016|PC|  |06473847    |39832|CA||1|2331|4|
6087761|2016|PC|  |06473843    |39832|CA||1|2331|5|
6087777|2016|PC|  |06473859    |39832|CA||1|2331|5|
6070449|2016|PC|  |06454919    |39832|CA|6|5|2331|5|
6071716|2016|PC|  |06456321    |39832|CA|1|14|2331|10|
6071914|2016|PC|  |06456554    |39832|CA|1|14|2331|10|
6074124|2016|PC|  |06458874    |39832|CA||1|2331|5|
6074169|2016|PC|  |06458935    |39832|CA||1|2331|5|
6074948|2016|PC|  |06459741    |39832|CA|1|6|2331|10|
6075006|2016|PC|  |06459808    |39832|CA||1|2331|5|
6075008|2016|PC|  |06459810    |39832|CA||1|2331|5|
6075012|2016|PC|  |06459812    |39832|CA||1|2331|5|
6075014|2016|PC|  |06459815    |39832|CA||1|2331|5|
6075051|2016|PC|  |06459839    |39832|CA|1|14|2331|10|
6075323|2016|PC|  |06460152    |39832|CA|1|14|2331|10|
6075736|2016|PC|  |06460601    |39832|CA||1|2331|5|
6088134|2016|PC|  |06474227    |39832|CA||1|2331|5|
6076435|2016|PC|  |06461353    |39832|CA||1|2331|5|
6077635|2016|PC|  |06462965    |39832|CA||1|2331|5|
6080401|2016|PC|  |06465945    |39832|CA||1|2331|5|
6080452|2016|PC|  |06465996    |39832|CA||1|2331|5|
6080454|2016|PC|  |06466003    |39832|CA||1|2331|5|
6080458|2016|PC|  |06466006    |39832|CA||1|2331|5|
6081765|2016|PC|  |06467370    |39832|CA|1|6|2331|9|
6081997|2016|PC|  |06467621    |39832|CA|1|6|2331|9|
6090605|2016|PC|  |06476794    |39832|CA||1|2331|5|
6090613|2016|PC|  |06476804    |39832|CA||1|2331|5|
6090621|2016|PC|  |06476813    |39832|CA||1|2331|5|
6090634|2016|PC|  |06476823    |39832|CA||1|2331|5|
6090639|2016|PC|  |06476833    |39832|CA||1|2331|5|
6090650|2016|PC|  |06476844    |39832|CA||1|2331|5|
6090661|2016|PC|  |06476854    |39832|CA||1|2331|5|
6090663|2016|PC|  |06476857    |39832|CA||1|2331|5|
6090683|2016|PC|  |06476876    |39832|CA||1|2331|5|
6090693|2016|PC|  |06476885    |39832|CA||1|2331|5|
6090695|2016|PC|  |06476888    |39832|CA||1|2331|5|
6090697|2016|PC|  |06476890    |39832|CA||1|2331|5|
6090698|2016|PC|  |06476891    |39832|CA||1|2331|5|
6090699|2016|PC|  |06476892    |39832|CA||1|2331|5|
6090704|2016|PC|  |06476896    |39832|CA||1|2331|5|
6090708|2016|PC|  |06476900    |39832|CA||1|2331|5|
6090721|2016|PC|  |06476917    |39832|CA||1|2331|5|
6090726|2016|PC|  |06476922    |39832|CA||1|2331|5|
6090727|2016|PC|  |06476921    |39832|CA||1|2331|5|
6090728|2016|PC|  |06476923    |39832|CA||1|2331|5|
6090729|2016|PC|  |06476924    |39832|CA||1|2331|5|
6090731|2016|PC|  |06476926    |39832|CA||1|2331|10|
6090734|2016|PC|  |06476929    |39832|CA||1|2331|5|
6092975|2016|PC|  |06479338    |39832|CA||1|2331|5|
6093029|2016|PC|  |06479396    |39832|CA||1|2331|5|
6093030|2016|PC|  |06479397    |39832|CA||1|2331|5|
6095028|2016|PC|  |06481592    |39832|CA|6|5|2331|9|
6096514|2016|PC|  |06483200    |39832|CA||1|2331|5|
6096515|2016|PC|  |06483199    |39832|CA||1|2331|5|
6110783|2016|PC|  |06498286    |39832|CA||1|2331|5|
6154043|2016|PC|  |06544089    |39832|CA||1|2331|5|
6154208|2016|PC|  |06544768    |39832|CA||1|2331|5|
6144247|2016|PC|  |06533648    |39832|CA||1|2331|5|
6144248|2016|PC|  |06533649    |39832|CA||1|2331|5|
6144249|2016|PC|  |06533651    |39832|CA||1|2331|5|
6144251|2016|PC|  |06533653    |39832|CA||1|2331|5|
6145273|2016|PC|  |06534696    |39832|CA||1|2331|5|
6145259|2016|PC|  |06534683    |39832|CA||1|2331|5|
6136735|2016|PC|  |06525640    |39832|CA||1|2331|5|
6136741|2016|PC|  |06525643    |39832|CA||1|2331|5|
6136743|2016|PC|  |06525647    |39832|CA||1|2331|5|
6136744|2016|PC|  |06525648    |39832|CA||1|2331|5|
6136745|2016|PC|  |06525649    |39832|CA||1|2331|5|
6139338|2016|PC|  |06528482    |39832|CA||1|2331|5|
6155542|2016|PC|  |06545631    |39832|CA||1|2331|5|
6146886|2016|PC|  |06536483    |39832|CA||1|2331|5|
6153341|2016|PC|  |06543326    |39832|CA||1|2331|5|
6153343|2016|PC|  |06543328    |39832|CA||1|2331|5|
6153346|2016|PC|  |06543332    |39832|CA||1|2331|5|
6153350|2016|PC|  |06543336    |39832|CA||1|2331|5|
6156381|2016|PC|  |06546558    |39832|CA|1|7|8920|10|
6180403|2016|PC|  |06572625    |39832|CA||1|2712|5|
6180406|2016|PC|  |06572631    |39832|CA||1|2712|5|
6180415|2016|PC|  |06572640    |39832|CA||1|2712|5|
6180410|2016|PC|  |06572635    |39832|CA||1|2712|5|
6180412|2016|PC|  |06572638    |39832|CA||1|2712|5|
6180873|2016|PC|  |06573205    |39832|CA||1|2712|5|
6180874|2016|PC|  |06573206    |39832|CA||1|2712|5|
6163515|2016|PC|  |06554052    |39832|CA||1|2331|5|
6163523|2016|PC|  |06554060    |39832|CA||1|2331|5|
6163544|2016|PC|  |06554080    |39832|CA||1|2331|5|
6163549|2016|PC|  |06554088    |39832|CA||1|2331|5|
6163553|2016|PC|  |06554091    |39832|CA||1|2331|5|
6163751|2016|PC|  |06554308    |39832|CA|1|6|2331|10|
6163871|2016|PC|  |06554437    |39832|CA||1|2331|5|
6165821|2016|PC|  |06556525    |39832|CA||1|2331|5|
6167281|2016|PC|  |06558247    |39832|CA|1|6|2331|5|
6304669|2017|PC|  |06703538    |39832|CA||1|2712|5|
6171417|2016|PC|  |06563128    |39832|CA||1|2331|5|
6171418|2016|PC|  |06563129    |39832|CA||1|2331|5|
6171419|2016|PC|  |06563130    |39832|CA||1|2331|5|
6304672|2017|PC|  |06703540    |39832|CA||1|2712|5|
6173078|2016|PC|  |06564817    |39832|CA||1|2331|5|
6173081|2016|PC|  |06564819    |39832|CA||1|2331|5|
6304673|2017|PC|  |06703547    |39832|CA||1|2712|5|
6173151|2016|PC|  |06564889    |39832|CA||1|2331|5|
6304675|2017|PC|  |06703548    |39832|CA||1|2712|5|
6304677|2017|PC|  |06703549    |39832|CA||1|2712|5|
6304678|2017|PC|  |06703550    |39832|CA||1|2712|5|
6182342|2016|PC|  |06574716    |39832|CA||1|2712|5|
6187020|2016|PC|  |06579646    |39832|CA||1|2712|5|
6187021|2016|PC|  |06579647    |39832|CA||1|2712|5|
6188916|2016|PC|  |06581679    |39832|CA||1|2712|5|
6188920|2016|PC|  |06581688    |39832|CA||1|2712|5|
6188923|2016|PC|  |06581692    |39832|CA||1|2712|5|
6188924|2016|PC|  |06581693    |39832|CA||1|2712|5|
6189513|2016|PC|  |06582297    |39832|CA||1|2712|5|
6189514|2016|PC|  |06582299    |39832|CA||1|2712|5|
6191419|2016|PC|  |06584349    |39832|CA||1|2712|5|
6192456|2016|PC|  |06585404    |39832|CA|1|14|2712|10|
6195048|2016|PC|  |06588248    |39832|CA||1|2712|5|
6197602|2016|PC|  |06590910    |39832|CA||1|2712|5|
6197606|2016|PC|  |06590911    |39832|CA||1|2712|5|
6197613|2016|PC|  |06590920    |39832|CA||1|2712|5|
6197614|2016|PC|  |06590921    |39832|CA||1|2712|10|
6197616|2016|PC|  |06590924    |39832|CA||1|2712|10|
6197618|2016|PC|  |06590926    |39832|CA||1|2712|5|
6197620|2016|PC|  |06590928    |39832|CA||1|2712|5|
6198003|2016|PC|  |06591395    |39832|CA||1|2712|5|
6199138|2016|PC|  |06592595    |39832|CA||1|2712|5|
6203734|2016|PC|  |06597525    |39832|CA||1|2712|5|
6205468|2016|PC|  |06599368    |39832|CA||1|2712|5|
6205474|2016|PC|  |06599372    |39832|CA||1|2712|5|
6205478|2016|PC|  |06599379    |39832|CA||1|2712|5|
6205480|2016|PC|  |06599382    |39832|CA||1|2712|5|
6205484|2016|PC|  |06599386    |39832|CA||1|2712|5|
6206177|2016|PC|  |06600132    |39832|CA||1|2712|5|
6210581|2016|PC|  |06604762    |39832|CA||1|2712|5|
6211776|2016|PC|  |06606095    |39832|CA||1|2712|5|
6211851|2016|PC|  |06606188    |39832|CA||1|2712|5|
6214077|2016|PC|  |06608459    |39832|CA||1|2712|5|
6214085|2016|PC|  |06608464    |39832|CA||1|2712|5|
6214087|2016|PC|  |06608472    |39832|CA||1|2712|10|
6214090|2016|PC|  |06608474    |39832|CA||1|2712|5|
6214093|2016|PC|  |06608476    |39832|CA||1|2712|5|
6214503|2016|PC|  |06608913    |39832|CA||1|2712|5|
6214509|2016|PC|  |06608919    |39832|CA||1|2712|5|
6214511|2016|PC|  |06608920    |39832|CA||1|2712|10|
6223341|2016|PC|  |06618327    |39832|CA||1|2712|5|
6223342|2016|PC|  |06618329    |39832|CA||1|2712|5|
6223347|2016|PC|  |06618335    |39832|CA||1|2712|5|
6223349|2016|PC|  |06618338    |39832|CA||1|2712|5|
6223354|2016|PC|  |06618343    |39832|CA||1|2712|5|
6224124|2016|PC|  |06619201    |39832|CA||1|2712|5|
6225875|2016|PC|  |06620981    |39832|CA|6|5|2712|5|
6228098|2016|PC|  |06623372    |39832|CA||1|2712|5|
6232511|2016|PC|  |06628118    |39832|CA||1|2712|5|
6232516|2016|PC|  |06628121    |39832|CA||1|2712|5|
6232519|2016|PC|  |06628124    |39832|CA||1|2712|10|
6232522|2016|PC|  |06628129    |39832|CA||1|2712|5|
6232524|2016|PC|  |06628130    |39832|CA||1|2712|5|
6232527|2016|PC|  |06628132    |39832|CA||1|2712|5|
6232528|2016|PC|  |06628137    |39832|CA||1|2712|5|
6232998|2016|PC|  |06628640    |39832|CA||1|2712|5|
6234505|2015|PC|  |06630217    |39832|CA|1|11|1078|10|
6242096|2016|PC|  |06638107    |39832|CA||1|2712|5|
6242099|2016|PC|  |06638109    |39832|CA||1|2712|5|
6242104|2016|PC|  |06638114    |39832|CA||1|2712|5|
6242107|2016|PC|  |06638118    |39832|CA||1|2712|5|
6242113|2016|PC|  |06638121    |39832|CA||1|2712|5|
6242909|2016|PC|  |06638988    |39832|CA||1|2712|5|
6259432|2016|PC|  |06656314    |39832|CA||1|2712|5|
6259436|2016|PC|  |06656315    |39832|CA||1|2712|5|
6259438|2016|PC|  |06656320    |39832|CA||1|2712|5|
6259442|2016|PC|  |06656322    |39832|CA||1|2712|5|
6259445|2016|PC|  |06656328    |39832|CA||1|2712|5|
6259446|2016|PC|  |06656331    |39832|CA||1|2712|5|
6249176|2016|PC|  |06645575    |39832|CA|1|11|2712|10|
6251996|2016|PC|  |06648467    |39832|CA||1|2712|4|
6251997|2016|PC|  |06648468    |39832|CA||1|2712|5|
6251999|2016|PC|  |06648472    |39832|CA||1|2712|5|
6252002|2016|PC|  |06648473    |39832|CA||1|2712|5|
6252006|2016|PC|  |06648477    |39832|CA||1|2712|5|
6252007|2016|PC|  |06648479    |39832|CA||1|2712|5|
6252009|2016|PC|  |06648481    |39832|CA||1|2712|5|
6252535|2016|PC|  |06649026    |39832|CA||1|2712|5|
6256153|2016|PC|  |06652807    |39832|CA|6|18|2712|5|
6256177|2016|PC|  |06652835    |39832|CA||1|2712|5|
6266792|2016|PC|  |06664047    |39832|CA||1|2712|5|
6266803|2016|PC|  |06664051    |39832|CA||1|2712|5|
6266806|2016|PC|  |06664063    |39832|CA||1|2712|5|
6266816|2016|PC|  |06664073    |39832|CA||1|2712|5|
6266821|2016|PC|  |06664075    |39832|CA||1|2712|5|
6267590|2016|PC|  |06664897    |39832|CA||1|2712|5|
6276412|2016|PC|  |06674200    |39832|CA||1|2712|5|
6276415|2016|PC|  |06674203    |39832|CA||1|2712|5|
6276416|2016|PC|  |06674204    |39832|CA||1|2712|5|
6276417|2016|PC|  |06674205    |39832|CA||1|2712|5|
6276418|2016|PC|  |06674207    |39832|CA||1|2712|5|
6276999|2016|PC|  |06674859    |39832|CA||1|2712|5|
6277003|2016|PC|  |06674862    |39832|CA||1|2712|5|
6277004|2016|PC|  |06674864    |39832|CA||1|2712|5|
6277313|2016|PC|  |06675185    |39832|CA||1|2712|5|
6277315|2016|PC|  |06675187    |39832|CA||1|2712|5|
6277318|2016|PC|  |06675190    |39832|CA||1|2712|5|
6277321|2016|PC|  |06675199    |39832|CA||1|2712|5|
6277322|2016|PC|  |06675534    |39832|CA||1|2712|5|
6277326|2016|PC|  |06675578    |39832|CA||1|2712|5|
6277330|2016|PC|  |06675581    |39832|CA||1|2712|5|
6277331|2016|PC|  |06675583    |39832|CA||1|2712|5|
6277333|2016|PC|  |06675585    |39832|CA||1|2712|5|
6277334|2016|PC|  |06675586    |39832|CA||1|2712|5|
6277336|2016|PC|  |06675588    |39832|CA||1|2712|5|
6277340|2016|PC|  |06675592    |39832|CA||1|2712|5|
6280488|2016|PC|  |06678498    |39832|CA||1|2712|5|
6280921|2016|PC|  |06678965    |39832|CA|4|5|2712|5|
6282486|2016|PC|  |06680557    |39832|CA||1|2712|10|
6282488|2016|PC|  |06680563    |39832|CA||1|2712|5|
6282490|2016|PC|  |06680565    |39832|CA||1|2712|5|
6282498|2016|PC|  |06680575    |39832|CA||1|2712|5|
6282500|2016|PC|  |06680576    |39832|CA||1|2712|5|
6286399|2016|PC|  |06684311    |39832|CA||1|2712|10|
6289163|2016|PC|  |06687203    |39832|CA|6|5|2712|5|
6290268|2016|PC|  |06688328    |39832|CA||1|2712|10|
6290269|2016|PC|  |06688357    |39832|CA||1|2712|5|
6290270|2016|PC|  |06688358    |39832|CA||1|2712|5|
6293636|2016|PC|  |06691863    |39832|CA|1|14|2712|10|
6296116|2016|PC|  |06694464    |39832|CA||1|2712|5|
6298980|2016|PC|  |06697482    |39832|CA|1|5|2712|5|
6298984|2016|PC|  |06697488    |39832|CA||1|2712|5|
6298988|2016|PC|  |06697491    |39832|CA||1|2712|5|
6308969|2017|PC|  |06708186    |39832|CA||1|2712|5|
6308971|2017|PC|  |06708189    |39832|CA||1|2712|5|
6308974|2017|PC|  |06708191    |39832|CA||1|2712|5|
6308976|2017|PC|  |06708193    |39832|CA||1|2712|5|
6308977|2017|PC|  |06708194    |39832|CA||1|2712|5|
6309384|2017|PC|  |06708637    |39832|CA||1|2712|5|
6317191|2016|PC|  |06716925    |39832|CA|1|11|2712|10|
6317358|2017|PC|  |06717101    |39832|CA|1|13|2712|10|
6319187|2017|PC|  |06718954    |39832|CA||1|2712|5|
6319188|2017|PC|  |06718957    |39832|CA||1|2712|5|
6319189|2017|PC|  |06718959    |39832|CA||1|2712|5|
6319191|2017|PC|  |06718960    |39832|CA||1|2712|5|
6319192|2017|PC|  |06718962    |39832|CA||1|2712|5|
6319707|2017|PC|  |06719512    |39832|CA||1|2712|5|
6329456|2017|PC|  |06729782    |39832|CA||1|2712|5|
6325267|2017|PC|  |06725385    |39832|CA||1|2712|5|
6325270|2017|PC|  |06725389    |39832|CA||1|2712|5|
6325272|2017|PC|  |06725391    |39832|CA||1|2712|5|
6325282|2017|PC|  |06725394    |39832|CA||1|2712|5|
6325285|2017|PC|  |06725404    |39832|CA||1|2712|5|
6325287|2017|PC|  |06725406    |39832|CA||1|2712|5|
6325289|2017|PC|  |06725408    |39832|CA||1|2712|5|
6325831|2017|PC|  |06725971    |39832|CA||1|2712|5|
6334556|2017|PC|  |06735382    |39832|CA||1|2712|5|
6334558|2017|PC|  |06735385    |39832|CA||1|2712|5|
6334559|2017|PC|  |06735388    |39832|CA||1|2712|5|
6334566|2017|PC|  |06735390    |39832|CA||1|2712|5|
6334568|2017|PC|  |06735396    |39832|CA||1|2712|5|
6335069|2017|PC|  |06735918    |39832|CA||1|2712|5|
